,InterestID
1893722983,134
1893722983,157
1893722983,158
1893722983,166
1893722983,167
421592195,64
421592195,69
421592195,93
421592195,108
421592195,157
421592195,166
421592195,167
421592195,13
421592195,14
421592195,60
421592195,2
421592195,29
421592195,78
421592195,5
421592195,27
421592195,33
421592195,72
421592195,120
421592195,121
421592195,124
421592195,184
421592195,187
421592195,202
1815533638,49
1815533638,32
1815533638,146
1815533638,164
1815533638,11
1815533638,69
1815533638,94
1815533638,108
1815533638,134
1815533638,157
1815533638,166
1815533638,167
1815533638,60
1815533638,129
1815533638,136
1815533638,2
1815533638,7
650439592,10
650439592,53
492993121,5
1544972016,103
1544972016,83
1544972016,146
1544972016,58
1544972016,64
1544972016,69
1544972016,93
1544972016,94
1544972016,134
1544972016,158
1544972016,167
1544972016,138
1544972016,140
646310405,49
646310405,96
646310405,150
646310405,26
646310405,105
646310405,123
646310405,151
646310405,64
646310405,69
646310405,97
646310405,122
646310405,4
646310405,7
646310405,29
646310405,27
646310405,28
646310405,66
650439592,69
375590446,56
375590446,106
375590446,146
375590446,54
375590446,58
375590446,69
375590446,93
375590446,122
375590446,134
375590446,157
375590446,166
375590446,167
375590446,37
375590446,57
375590446,129
421780343,196
421780343,202
1962631301,56
1962631301,71
1962631301,144
1962631301,146
1962631301,54
527272955,202
1962631301,58
1962631301,69
1962631301,93
1962631301,94
985549317,71
985549317,86
985549317,58
985549317,69
446844214,103
446844214,12
446844214,32
446844214,56
446844214,86
446844214,105
446844214,171
446844214,11
446844214,69
446844214,97
446844214,166
446844214,167
446844214,129
446844214,147
446844214,80
446844214,184
576086642,31
576086642,35
576086642,50
576086642,139
576086642,32
576086642,44
576086642,87
576086642,92
576086642,110
576086642,123
576086642,142
576086642,144
576086642,146
576086642,171
576086642,69
576086642,93
576086642,157
576086642,166
576086642,172
576086642,140
576086642,149
576086642,78
576086642,81
576086642,126
576086642,5
576086642,27
576086642,80
576086642,124
576086642,180
576086642,184
576086642,202
1758796351,80
292554015,176
446844214,202
865663569,103
865663569,12
865663569,83
865663569,92
865663569,105
2142140112,202
2142140112,204
1779346424,204
985549317,93
985549317,94
985549317,14
985549317,156
985549317,2
985549317,4
985549317,29
985549317,126
292554015,56
292554015,71
292554015,110
292554015,58
292554015,134
292554015,157
292554015,57
292554015,29
292554015,45
292554015,27
292554015,124
292554015,180
292554015,185
865872837,71
865872837,86
865872837,92
865872837,146
865872837,58
865872837,69
865872837,93
865872837,134
865872837,167
865872837,3
865872837,13
865872837,14
865872837,60
865872837,88
865872837,138
865872837,165
865872837,184
865872837,188
865872837,190
1962631301,134
1962631301,157
649504346,14
649504346,65
649504346,128
649504346,138
649504346,2
649504346,29
649504346,46
649504346,132
649504346,5
649504346,27
649504346,72
35465754,83
35465754,127
35465754,53
35465754,69
35465754,93
35465754,94
35465754,97
35465754,158
35465754,3
35465754,13
35465754,14
35465754,60
35465754,75
1295020129,118
1295020129,58
1295020129,69
1295020129,93
1295020129,134
1295020129,166
1295020129,167
1295020129,2
649504346,124
649504346,189
700475288,21
700475288,32
700475288,146
700475288,171
700475288,64
700475288,69
700475288,134
700475288,157
700475288,158
700475288,166
700475288,46
700475288,62
700475288,81
700475288,125
700475288,126
700475288,5
700475288,72
700475288,80
700475288,112
700475288,121
700475288,196
700475288,202
1295020129,20
1295020129,29
1295020129,46
1295020129,78
1295020129,125
1295020129,126
1295020129,153
2100588033,65
649504346,191
88711107,77
88711107,91
88711107,107
2031424471,91
2031424471,118
2031424471,133
2086651102,21
2031424471,32
2031424471,86
2031424471,146
2031424471,171
2031424471,64
2031424471,69
2031424471,122
2031424471,167
2031424471,37
2031424471,129
2031424471,2
2031424471,4
2031424471,7
1355199857,33
1355199857,40
1355199857,72
1355199857,112
1355199857,184
418220425,203
668955830,114
668955830,25
668955830,44
668955830,56
668955830,71
668955830,146
668955830,171
668955830,10
668955830,58
668955830,69
668955830,93
226306911,190
1489109913,26
998342391,126
998342391,112
998342391,120
998342391,121
1415065937,56
1415065937,11
1415065937,58
1415065937,69
1415065937,93
1415065937,134
1415065937,167
1415065937,140
1415065937,29
1415065937,46
1415065937,78
1415065937,125
116881411,61
116881411,73
303876118,21
303876118,173
303876118,86
303876118,146
303876118,171
303876118,167
303876118,2
303876118,4
303876118,29
303876118,46
303876118,125
303876118,126
303876118,153
303876118,205
303876118,188
303876118,196
303876118,197
303876118,202
769359693,138
769359693,5
769359693,27
769359693,121
1857620258,153
1857620258,5
1857620258,27
1857620258,28
958321723,2
54490169,29
54490169,45
54490169,78
54490169,81
54490169,126
54490169,153
54490169,5
1962631301,167
1962631301,57
1962631301,29
1962631301,78
1962631301,126
1843068402,121
1843068402,124
1843068402,180
1843068402,184
1843068402,186
1843068402,187
1843068402,207
1843068402,189
1843068402,196
1843068402,199
1843068402,202
644701172,180
1962631301,5
1962631301,72
1962631301,120
1962631301,121
1962631301,124
35465754,140
35465754,165
35465754,2
35465754,4
35465754,29
834714757,176
1228272930,21
1228272930,91
1228272930,143
204213881,32
204213881,44
204213881,146
204213881,171
204213881,11
204213881,69
204213881,93
204213881,108
204213881,122
204213881,157
204213881,166
204213881,167
204213881,13
204213881,75
204213881,88
204213881,156
204213881,2
804131433,29
375590446,207
375590446,199
375590446,202
557764379,86
1715984993,50
1715984993,77
1715984993,26
1715984993,32
1715984993,56
1715984993,86
1715984993,146
1715984993,151
1715984993,171
1715984993,10
1715984993,11
1267341681,32
1279208817,80
38346227,160
1792365334,61
1792365334,103
564510978,104
564510978,118
564510978,12
564510978,32
1779346424,21
2058181567,21
2058181567,109
2058181567,83
2058181567,110
2058181567,146
2058181567,171
2058181567,64
2058181567,69
2058181567,93
2058181567,157
2058181567,167
2058181567,147
2058181567,149
2058181567,2
2058181567,20
2058181567,29
2058181567,78
2058181567,132
2058181567,153
2058181567,180
2058181567,182
2058181567,183
2058181567,186
2058181567,207
2058181567,191
1724453292,126
1724453292,33
1724453292,72
1724453292,112
1724453292,184
1724453292,187
1724453292,189
1724453292,194
1724453292,202
579865790,202
579865790,203
518213763,21
518213763,83
518213763,92
518213763,123
518213763,58
518213763,69
2088865781,114
1368041414,57
1368041414,140
1368041414,29
1368041414,46
1368041414,125
1368041414,33
1368041414,112
1368041414,187
1387262982,61
1387262982,133
1018045378,78
1018045378,132
1355299576,96
1355299576,107
76452561,21
1779346424,73
1779346424,56
1779346424,71
1779346424,86
1779346424,92
1779346424,110
1779346424,123
2086651102,69
855004512,21
855004512,174
855004512,179
855004512,83
855004512,171
855004512,64
855004512,69
855004512,167
855004512,147
855004512,2
855004512,4
855004512,132
855004512,153
855004512,5
1520717987,167
1520717987,13
1520717987,14
1520717987,177
1029166421,175
1029166421,96
1029166421,26
1029166421,64
1029166421,69
1029166421,122
1029166421,2
1029166421,4
1029166421,7
1029166421,29
1029166421,132
1029166421,27
1029166421,85
1029166421,183
829431222,176
829431222,21
829431222,143
829431222,32
829431222,56
829431222,83
829431222,146
829431222,171
829431222,53
829431222,58
829431222,69
829431222,93
829431222,94
385684648,32
385684648,171
385684648,69
385684648,157
385684648,158
385684648,138
385684648,2
385684648,46
385684648,126
317551078,195
395862603,104
395862603,118
395862603,25
395862603,11
395862603,69
395862603,134
395862603,157
395862603,166
395862603,167
395862603,29
395862603,126
395862603,187
317551078,196
317551078,199
317551078,201
317551078,202
1520717987,57
1520717987,60
1520717987,130
1520717987,147
1520717987,168
1520717987,29
1520717987,33
1520717987,72
829431222,134
829431222,158
829431222,167
829431222,13
829431222,14
829431222,60
829431222,138
829431222,2
829431222,4
829431222,29
829431222,153
829431222,5
829431222,33
829431222,72
829431222,112
829431222,120
829431222,121
829431222,183
829431222,186
829431222,189
968684712,69
968684712,93
968684712,122
968684712,157
968684712,167
968684712,130
968684712,138
968684712,5
968684712,27
198224221,14
198224221,2
198224221,4
198224221,20
198224221,29
198224221,72
348459725,21
348459725,77
348459725,173
348459725,96
348459725,114
348459725,133
348459725,12
348459725,56
348459725,71
348459725,76
348459725,83
348459725,105
348459725,58
348459725,64
348459725,69
348459725,93
348459725,94
968684712,120
968684712,121
968684712,182
968684712,191
968684712,196
968684712,199
968684712,202
739236605,103
739236605,86
1528279950,54
1528279950,58
1528279950,64
345959833,61
345959833,133
345959833,10
345959833,58
345959833,69
1421809624,158
1421809624,166
1421809624,167
1421809624,13
1421809624,14
743444223,176
743444223,21
743444223,31
743444223,96
743444223,143
743444223,160
743444223,44
743444223,56
743444223,83
743444223,164
743444223,53
743444223,54
743444223,58
743444223,64
743444223,69
743444223,94
743444223,97
743444223,108
743444223,134
743444223,158
743444223,166
743444223,167
743444223,14
743444223,57
743444223,60
743444223,156
743444223,2
743444223,4
743444223,29
743444223,46
743444223,153
743444223,5
743444223,72
743444223,120
743444223,121
743444223,141
743444223,186
743444223,199
1034488573,21
1034488573,82
1034488573,32
1034488573,76
1034488573,83
1034488573,92
1034488573,146
1034488573,171
1034488573,69
834714757,94
834714757,157
834714757,156
834714757,112
834714757,121
834714757,197
834714757,202
439038393,153
439038393,33
439038393,66
439038393,112
439038393,187
439038393,188
1313895429,114
354222817,27
354222817,33
354222817,80
354222817,112
354222817,120
354222817,121
354222817,141
354222817,196
354222817,199
354222817,202
557764379,182
557764379,183
557764379,186
557764379,188
557764379,190
557764379,195
557764379,196
557764379,197
557764379,202
674499322,46
674499322,78
1014342094,33
1960857044,49
1960857044,73
1960857044,32
1960857044,86
1960857044,144
1960857044,146
1960857044,10
2142140112,147
2142140112,4
2142140112,7
2142140112,29
2142140112,126
2032854947,73
2032854947,77
2032854947,173
2032854947,56
2032854947,76
2032854947,83
2032854947,92
2032854947,144
2032854947,10
2032854947,11
2032854947,58
2032854947,69
2032854947,97
2032854947,108
2032854947,122
2032854947,167
2032854947,172
2032854947,129
2032854947,138
2032854947,147
2032854947,165
2032854947,2
2032854947,4
2032854947,7
2032854947,20
2032854947,29
2032854947,46
2032854947,125
2032854947,126
2032854947,5
2032854947,27
2032854947,33
2032854947,112
2032854947,119
2032854947,124
2032854947,181
2032854947,183
2032854947,184
2032854947,187
2032854947,188
2032854947,203
1295020129,33
1295020129,72
1295020129,112
309148910,21
309148910,61
309148910,73
309148910,77
309148910,173
309148910,96
309148910,107
309148910,133
1224847200,112
1224847200,121
1224847200,183
1224847200,196
1224847200,199
1224847200,203
2086651102,78
1262802785,77
1262802785,114
1262802785,160
1262802785,71
1262802785,11
1262802785,54
1262802785,58
1262802785,69
1295020129,120
1295020129,121
1295020129,180
1295020129,181
1295020129,187
1295020129,188
1295020129,203
1295020129,204
958321723,82
958321723,32
958321723,71
958321723,83
958321723,92
958321723,123
958321723,146
958321723,58
958321723,69
958321723,93
958321723,94
1166229788,114
1166229788,179
1166229788,144
1166229788,171
1166229788,108
1166229788,167
1166229788,13
1166229788,14
1166229788,147
1166229788,2
1166229788,4
1166229788,20
1166229788,29
1166229788,45
1166229788,46
1166229788,78
1166229788,125
1166229788,126
1166229788,132
1166229788,153
1166229788,5
1166229788,27
1166229788,80
1166229788,124
1166229788,180
1166229788,181
1166229788,182
1166229788,184
1166229788,185
1166229788,186
1166229788,187
1166229788,207
1166229788,188
1166229788,190
1166229788,194
1166229788,196
1166229788,199
1166229788,202
460517445,21
460517445,32
460517445,83
460517445,92
460517445,123
460517445,142
460517445,146
460517445,10
460517445,11
460517445,54
460517445,69
460517445,93
460517445,94
179012229,69
179012229,94
179012229,97
179012229,108
